room,date,price_real
Підмурна 24,2025-03-15,2200.0
Балабана 23,2025-03-14,3700.0
Франка 14,2025-03-14,3500.0
Фредра 4,2025-03-14,2650.0
Фредра 4,2025-03-15,2650.0
Костюшка 16,2025-03-14,4200.0
Костюшка 16,2025-03-15,4200.0
Куліша 47а,2025-03-14,3866.67
Куліша 47а,2025-03-15,3866.67
Куліша 47а,2025-03-16,3866.67
Вірменська 13,2025-03-14,2550.0
Вірменська 13,2025-03-15,2550.0
ковжуна 2/9,2025-03-14,1850.0
Пекарська 32,2025-03-14,3000.0
Шевченка 38/1,2025-03-14,1600.0
Сербська 6/1,2025-03-14,902.17
Чайковського 26,2025-03-14,2213.99
Чайковського 26,2025-03-15,2213.99
ковжуна 2/8,2025-03-14,977.5
Ковжуна 2/5,2025-03-14,1150.0
Ковжуна 2/1,2025-03-14,977.5
Ковжуна 2/7,2025-03-14,977.5
Чорновола 1,2025-03-14,3280.0
Чорновола 1,2025-03-15,3280.0
Словацького 8,2025-03-14,2600.0
Словацького 8,2025-03-15,2600.0
Франка 28,2025-03-14,1700.0
Балабана 23/1,2025-03-14,2533.33
Балабана 23/1,2025-03-15,2533.33
Балабана 23/1,2025-03-16,2533.33
Пекарська 32,2025-03-15,2542.05
Ковжуна 2/2,2025-03-14,977.5
Ковжуна 6,2025-03-14,1445.0
Ковжуна 2/6,2025-03-14,1317.5
Ковжуна 2/6,2025-03-15,1317.5
Ковжуна 2/6,2025-03-16,1317.5
Ковжуна 2/6,2025-03-17,1317.5
Ковжуна 2/6,2025-03-18,1317.5
Джерельна 34,2025-03-14,2500.0
Сербська 6,2025-03-14,983.85
Ковжуна 2/3,2025-03-14,943.12
Шевченка 19,2025-03-15,3200.0
Городоцька 33/1,2025-03-15,3500.0
Франка 28,2025-03-15,2800.0
Городоцька 31,2025-03-15,3200.0
ковжуна 2/8,2025-03-15,1450.0
Шевченка 60,2025-03-15,2800.0
Ковжуна 6,2025-03-15,1850.0
Ковжуна 6,2025-03-16,1850.0
Сербська 6,2025-03-15,2200.0
Сербська 6/1,2025-03-15,1533.33
Сербська 6/1,2025-03-16,1533.33
Сербська 6/1,2025-03-17,1533.33
ковжуна 2/9,2025-03-15,1062.5
Шевченка 38/1,2025-03-15,2050.0
Леонтовича 5/2,2025-03-15,3800.0
Ковжуна 2/5,2025-03-15,1317.5
Хмельницького 37,2025-03-15,1500.0
Ковжуна 2/1,2025-03-15,1232.5
Балабана 23,2025-03-15,3300.0
Балабана 23,2025-03-16,3300.0
Джерельна 34,2025-03-15,3115.95
Ковжуна 2/3,2025-03-15,1845.18
Ковжуна 2/2,2025-03-15,1232.5
Гоголя 11,2025-03-15,3500.0
Ковжуна 2/7,2025-03-15,1147.5
Ковжуна 2/7,2025-03-16,1147.5
Шевченка 38/1,2025-03-16,1800.0
Франка 28,2025-03-16,1700.0
Ковжуна 2/5,2025-03-16,1250.0
ковжуна 2/9,2025-03-16,1450.0
Городоцька 31,2025-03-16,3200.0
Цехова 9,2025-03-16,2333.33
Цехова 9,2025-03-17,2333.33
Цехова 9,2025-03-18,2333.33
Цехова 9,2025-03-19,2333.33
Цехова 9,2025-03-20,2333.33
Цехова 9,2025-03-21,2333.33
Хмельницького 37,2025-03-16,1533.33
Хмельницького 37,2025-03-17,1533.33
Хмельницького 37,2025-03-18,1533.33
Городоцька 33/1,2025-03-16,1800.0
Підмурна 24,2025-03-16,1600.0
Ковжуна 2/3,2025-03-16,1062.5
Ковжуна 2/3,2025-03-17,1062.5
Фредра 4,2025-03-16,1800.0
Городоцька 33,2025-03-16,1640.0
ковжуна 2/8,2025-03-16,1062.5
Гоголя 11,2025-03-16,2500.0
Ковжуна 2/1,2025-03-16,1126.25
Ковжуна 2/1,2025-03-17,1126.25
Чорновола 1,2025-03-16,2050.0
Вірменська 13,2025-03-16,1800.0
Франка 14,2025-03-16,2700.0
Пекарська 32,2025-03-16,2000.0
Леонтовича 5/2,2025-03-16,2132.14
Сербська 6,2025-03-16,1200.0
Сербська 6,2025-03-17,1200.0
Костюшка 16,2025-03-16,2213.97
Шевченка 38/1,2025-03-17,1800.0
Шевченка 38/1,2025-03-18,1800.0
Шевченка 38/1,2025-03-19,1800.0
Ковжуна 2/5,2025-03-17,1250.0
Ковжуна 2/5,2025-03-18,1250.0
Ковжуна 2/5,2025-03-19,1250.0
Ковжуна 2/5,2025-03-20,1250.0
Шевченка 19,2025-03-17,1700.0
Шевченка 60,2025-03-17,1600.0
Городоцька 33,2025-03-17,2250.0
Городоцька 33,2025-03-18,2250.0
Городоцька 33,2025-03-19,2250.0
Городоцька 33,2025-03-20,2250.0
Городоцька 33,2025-03-21,2250.0
Городоцька 33,2025-03-22,2250.0
Городоцька 33,2025-03-23,2250.0
Городоцька 33,2025-03-24,2250.0
Городоцька 33,2025-03-25,2250.0
Городоцька 33,2025-03-26,2250.0
Городоцька 33,2025-03-27,2250.0
Городоцька 33,2025-03-28,2250.0
Газова 10,2025-03-17,1600.0
Франка 28,2025-03-17,1700.0
Ковжуна 2/7,2025-03-17,1250.0
Куліша 47а,2025-03-17,2600.0
Балабана 23/1,2025-03-17,1800.0
Вірменська 13,2025-03-17,1476.19
Ковжуна 6,2025-03-17,1275.0
Ковжуна 6,2025-03-18,1275.0
Пекарська 32,2025-03-17,2000.0
Словацького 8,2025-03-17,1450.0
Словацького 8,2025-03-18,1450.0
Гоголя 11,2025-03-17,1804.1
Городоцька 33/1,2025-03-17,1800.0
Підмурна 24,2025-03-17,1600.0
Фредра 4,2025-03-17,1800.0
Городоцька 33/1,2025-03-18,1800.0
Балабана 23,2025-03-18,2500.0
Шевченка 60,2025-03-18,1600.0
Пекарська 32,2025-03-18,2000.0
Франка 28,2025-03-18,1700.0
Чорновола 1,2025-03-18,1926.93
Чорновола 1,2025-03-19,1926.93
Ковжуна 2/1,2025-03-18,1190.0
Ковжуна 2/1,2025-03-19,1190.0
Ковжуна 2/1,2025-03-20,1190.0
Франка 14,2025-03-18,2500.0
Балабана 3,2025-03-18,1800.0
Фредра 4,2025-03-18,1800.0
Фредра 4,2025-03-19,1800.0
Фредра 4,2025-03-20,1800.0
Куліша 47а,2025-03-18,3200.0
Куліша 47а,2025-03-19,3200.0
Куліша 47а,2025-03-20,3200.0
Ковжуна 2/7,2025-03-18,1062.5
Ковжуна 2/4,2025-03-18,1062.5
Чайковського 26,2025-03-18,1600.0
Чайковського 26,2025-03-19,1600.0
Чайковського 26,2025-03-20,1600.0
Гоголя 11,2025-03-18,2500.0
Гоголя 11,2025-03-19,2500.0
ковжуна 2/8,2025-03-18,1190.0
Шевченка 19,2025-03-18,1700.0
Ковжуна 2/4,2025-03-19,1400.0
Ковжуна 2/4,2025-03-20,1400.0
Підмурна 24,2025-03-19,1600.0
Балабана 3,2025-03-19,1800.0
Газова 10,2025-03-19,1700.0
Ковжуна 2/2,2025-03-19,1400.0
Балабана 3,2025-03-20,1800.0
Ковжуна 6,2025-03-19,1500.0
ковжуна 2/8,2025-03-19,1250.0
Ковжуна 2/3,2025-03-19,1190.0
ковжуна 2/9,2025-03-19,1062.5
Мосяжна 4,2025-03-21,2833.33
Балабана 23/1,2025-03-19,1600.0
Замарстинівська 30,2025-03-19,1557.14
Замарстинівська 30,2025-03-20,1557.14
Замарстинівська 30,2025-03-21,1557.14
Замарстинівська 30,2025-03-22,1557.14
Замарстинівська 30,2025-03-23,1557.14
Замарстинівська 30,2025-03-24,1557.14
Замарстинівська 30,2025-03-25,1557.14
Франка 14,2025-03-19,3133.33
Франка 14,2025-03-20,3133.33
Франка 14,2025-03-21,3133.33
Балабана 23,2025-03-19,2050.0
Сербська 6,2025-03-19,1200.0
Вірменська 13,2025-03-19,1800.0
Вірменська 13,2025-03-20,1800.0
Пекарська 32,2025-03-19,1803.9
Ковжуна 2/2,2025-03-20,1400.0
Городоцька 33/1,2025-03-20,1900.0
Чорновола 1,2025-03-20,3600.0
Чорновола 1,2025-03-21,3600.0
Чорновола 1,2025-03-22,3600.0
Леонтовича 5/2,2025-03-20,2600.0
ковжуна 2/9,2025-03-20,1250.0
Гоголя 11,2025-03-20,2500.0
Шевченка 38/1,2025-03-20,1600.0
Балабана 23,2025-03-20,2800.0
Франка 28,2025-03-20,1900.0
Пекарська 32,2025-03-20,2200.0
Хмельницького 37,2025-03-20,1300.0
Сербська 6/1,2025-03-20,1100.0
Сербська 6/1,2025-03-21,1100.0
Шевченка 19,2025-03-20,2300.0
Шевченка 19,2025-03-21,2300.0
Ковжуна 2/6,2025-03-20,1147.5
Балабана 23/1,2025-03-20,2459.81
Сербська 6,2025-03-20,983.82
Ковжуна 2/3,2025-03-20,1190.0
Газова 10,2025-03-20,1700.0
ковжуна 2/8,2025-03-20,1317.5
ковжуна 2/8,2025-03-21,1317.5
Шевченка 38/1,2025-03-21,2600.0
Шевченка 38/1,2025-03-22,2600.0
Фредра 4,2025-03-21,2700.0
Фредра 4,2025-03-22,2700.0
Фредра 4,2025-03-23,2700.0
Фредра 4,2025-03-24,2700.0
Городоцька 33/1,2025-03-21,3500.0
Городоцька 31,2025-03-21,3500.0
Вірменська 13,2025-03-21,2800.0
Гоголя 11,2025-03-21,3000.0
Гоголя 11,2025-03-22,3000.0
Гоголя 11,2025-03-23,3000.0
Гоголя 11,2025-03-24,3000.0
Балабана 23,2025-03-21,3200.0
Франка 28,2025-03-21,1800.0
Ковжуна 2/1,2025-03-21,1250.0
Костюшка 16,2025-03-21,2800.0
Чайковського 26,2025-03-21,1600.0
Хмельницького 37,2025-03-21,1400.0
Підмурна 24,2025-03-21,1500.0
Сербська 6,2025-03-21,1800.0
Куліша 47а,2025-03-21,3850.0
Куліша 47а,2025-03-22,3850.0
Ковжуна 2/4,2025-03-21,1508.75
Ковжуна 2/4,2025-03-22,1508.75
Ковжуна 2/4,2025-03-23,1508.75
Ковжуна 2/4,2025-03-24,1508.75
Ковжуна 2/3,2025-03-21,1062.5
ковжуна 2/9,2025-03-21,1062.5
Балабана 3,2025-03-21,2700.0
Балабана 3,2025-03-22,2700.0
Ковжуна 6,2025-03-21,1445.0
Балабана 23/1,2025-03-21,2400.0
Пекарська 32,2025-03-21,3500.0
Ковжуна 2/5,2025-03-21,1487.5
Ковжуна 2/5,2025-03-22,1487.5
Леонтовича 5/2,2025-03-21,3500.0
Газова 10,2025-03-21,1311.89
Ковжуна 2/7,2025-03-21,1232.5
Ковжуна 2/6,2025-03-21,1317.5
Сербська 6,2025-03-22,1666.67
Сербська 6,2025-03-23,1666.67
Сербська 6,2025-03-24,1666.67
Ковжуна 2/6,2025-03-22,1516.67
Ковжуна 2/6,2025-03-23,1516.67
Ковжуна 2/6,2025-03-24,1516.67
Ковжуна 2/6,2025-03-25,1516.67
Ковжуна 2/6,2025-03-26,1516.67
Ковжуна 2/6,2025-03-27,1516.67
Леонтовича 5/2,2025-03-22,3450.0
Леонтовича 5/2,2025-03-23,3450.0
Леонтовича 5/2,2025-03-24,3450.0
Леонтовича 5/2,2025-03-25,3450.0
Леонтовича 5/2,2025-03-26,3450.0
Леонтовича 5/2,2025-03-27,3450.0
Леонтовича 5/2,2025-03-28,3450.0
Леонтовича 5/2,2025-03-29,3450.0
Леонтовича 5/2,2025-03-30,3450.0
Леонтовича 5/2,2025-03-31,3450.0
Леонтовича 5/2,2025-04-01,3450.0
Леонтовича 5/2,2025-04-02,3450.0
Леонтовича 5/2,2025-04-03,3450.0
Леонтовича 5/2,2025-04-04,3450.0
Леонтовича 5/2,2025-04-05,3450.0
Леонтовича 5/2,2025-04-06,3450.0
Мосяжна 4,2025-03-22,4000.0
Мосяжна 4,2025-03-23,4000.0
Костюшка 16,2025-03-22,4200.0
Пекарська 32,2025-03-22,3000.0
Балабана 23/1,2025-03-22,3000.0
Газова 10,2025-03-22,2100.0
Газова 10,2025-03-23,2100.0
ковжуна 2/9,2025-03-22,2250.0
Шевченка 19,2025-03-22,3500.0
Шевченка 19,2025-03-23,2225.0
Шевченка 19,2025-03-24,2225.0
Шевченка 19,2025-03-25,2225.0
Чайковського 26,2025-03-22,2600.0
Городоцька 33/1,2025-03-22,3800.0
Словацького 8,2025-03-22,2700.0
Цехова 9,2025-03-22,2800.0
ковжуна 2/8,2025-03-22,1912.5
Франка 14,2025-03-22,2788.0
Франка 14,2025-03-23,2788.0
Франка 14,2025-03-24,2788.0
Балабана 23,2025-03-22,3700.0
Балабана 23,2025-03-23,3700.0
Підмурна 24,2025-03-22,2700.0
Шевченка 60,2025-03-22,2600.0
Ковжуна 6,2025-03-22,2295.0
Франка 28,2025-03-22,3200.0
Городоцька 31,2025-03-22,4200.0
Хмельницького 37,2025-03-22,2500.0
Ковжуна 2/1,2025-03-22,2082.5
Ковжуна 2/7,2025-03-22,1551.25
Ковжуна 2/7,2025-03-23,1551.25
Вірменська 13,2025-03-22,2600.0
Сербська 6/1,2025-03-22,1550.0
Сербська 6/1,2025-03-23,1550.0
Джерельна 34,2025-03-22,3800.0
Городоцька 33/1,2025-03-23,2500.0
Шевченка 38/1,2025-03-23,1600.0
Підмурна 24,2025-03-23,1938.46
Підмурна 24,2025-03-24,1938.46
Підмурна 24,2025-03-25,1938.46
Підмурна 24,2025-03-26,1938.46
Підмурна 24,2025-03-27,1938.46
Підмурна 24,2025-03-28,1938.46
Підмурна 24,2025-03-29,1938.46
Підмурна 24,2025-03-30,1938.46
Підмурна 24,2025-03-31,1938.46
Підмурна 24,2025-04-01,1938.46
Підмурна 24,2025-04-02,1938.46
Підмурна 24,2025-04-03,1938.46
Підмурна 24,2025-04-04,1938.46
Костюшка 16,2025-03-23,3000.0
Вірменська 13,2025-03-23,2200.0
Балабана 23/1,2025-03-23,2200.0
Шевченка 60,2025-03-23,1900.0
Шевченка 60,2025-03-24,1900.0
Шевченка 60,2025-03-25,1900.0
Шевченка 60,2025-03-26,1900.0
Словацького 8,2025-03-23,1660.0
Словацького 8,2025-03-24,1660.0
Словацького 8,2025-03-25,1660.0
Словацького 8,2025-03-26,1660.0
Словацького 8,2025-03-27,1660.0
Вірменська 13,2025-03-24,1933.33
Вірменська 13,2025-03-25,1933.33
Ковжуна 2/5,2025-03-23,1300.0
Городоцька 31,2025-03-23,3000.0
Цехова 9,2025-03-23,2333.33
Цехова 9,2025-03-24,2333.33
Цехова 9,2025-03-25,2333.33
Цехова 9,2025-03-26,2333.33
Цехова 9,2025-03-27,2333.33
Цехова 9,2025-03-28,2333.33
Куліша 47а,2025-03-23,3200.0
Куліша 47а,2025-03-24,3200.0
Франка 28,2025-03-23,2200.0
Франка 28,2025-03-24,2200.0
Балабана 23/1,2025-03-24,2000.0
Балабана 23/1,2025-03-25,2000.0
Балабана 23/1,2025-03-26,2000.0
Балабана 23/1,2025-03-27,2000.0
Ковжуна 6,2025-03-23,1230.0
Чайковського 26,2025-03-23,1393.99
Чайковського 26,2025-03-24,1393.99
Чайковського 26,2025-03-25,1393.99
Чайковського 26,2025-03-26,1393.99
Чайковського 26,2025-03-27,1393.99
Чорновола 1,2025-03-23,2049.99
Чорновола 1,2025-03-24,2049.99
Чорновола 1,2025-03-25,2049.99
Чорновола 1,2025-03-26,2049.99
Пекарська 32,2025-03-23,2800.0
Ковжуна 2/3,2025-03-23,1062.5
Ковжуна 2/3,2025-03-24,1062.5
Ковжуна 2/3,2025-03-25,1062.5
Ковжуна 2/3,2025-03-26,1062.5
Ковжуна 2/1,2025-03-23,1062.5
Ковжуна 2/1,2025-03-24,1062.5
Ковжуна 2/1,2025-03-25,1062.5
nan,2025-03-23,1692.9
nan,2025-03-24,1692.9
nan,2025-03-25,1692.9
Джерельна 34,2025-03-23,2500.0
Джерельна 34,2025-03-24,2500.0
Джерельна 34,2025-03-25,2500.0
ковжуна 2/9,2025-03-23,1062.5
ковжуна 2/9,2025-03-24,1062.5
Балабана 3,2025-03-23,1800.0
ковжуна 2/8,2025-03-23,1062.5
Ковжуна 2/5,2025-03-24,1400.0
Ковжуна 2/5,2025-03-25,1400.0
Ковжуна 2/5,2025-03-26,1400.0
Шевченка 38/1,2025-03-24,1600.0
Балабана 3,2025-03-24,2200.0
Хмельницького 37,2025-03-24,1700.0
Газова 10,2025-03-24,2200.0
Костюшка 16,2025-03-24,2200.0
Городоцька 33/1,2025-03-24,2200.0
ковжуна 2/8,2025-03-24,1400.0
ковжуна 2/8,2025-03-25,1400.0
ковжуна 2/8,2025-03-26,1400.0
Хмельницького 37,2025-03-25,1675.0
Хмельницького 37,2025-03-26,1675.0
Хмельницького 37,2025-03-27,1675.0
Хмельницького 37,2025-03-28,1675.0
Хмельницького 37,2025-03-29,1675.0
Хмельницького 37,2025-03-30,1675.0
Хмельницького 37,2025-03-31,1675.0
Фредра 4а,2025-03-24,3000.0
Сербська 6/1,2025-03-24,1200.0
Сербська 6/1,2025-03-25,1200.0
Сербська 6/1,2025-03-26,1200.0
Ковжуна 2/7,2025-03-24,1062.5
Ковжуна 6,2025-03-24,1360.0
Ковжуна 6,2025-03-25,1360.0
Мосяжна 4,2025-03-24,2600.0
Сербська 6/1,2025-03-27,1200.0
Городоцька 31,2025-03-24,2800.0
Балабана 23,2025-03-24,2600.0
Балабана 23,2025-03-25,2600.0
Сербська 6,2025-03-25,1400.0
Франка 28,2025-03-25,1800.0
Франка 28,2025-03-26,1800.0
Ковжуна 2/2,2025-03-25,1325.0
Ковжуна 2/2,2025-03-26,1325.0
Мосяжна 4,2025-03-25,3000.0
Газова 10,2025-03-25,1944.44
Газова 10,2025-03-26,1944.44
Газова 10,2025-03-27,1944.44
Газова 10,2025-03-28,1944.44
Газова 10,2025-03-29,1944.44
Газова 10,2025-03-30,1944.44
Газова 10,2025-03-31,1944.44
Газова 10,2025-04-01,1944.44
Газова 10,2025-04-02,1944.44
Шевченка 38/1,2025-03-25,1600.0
Наливайка 13,2025-03-25,1800.0
Куліша 47а,2025-03-25,2800.0
Городоцька 33/1,2025-03-25,1800.0
Городоцька 33/1,2025-03-26,1800.0
Фредра 4а,2025-03-25,2500.0
Гоголя 11,2025-03-25,2186.63
Гоголя 11,2025-03-26,2186.63
Гоголя 11,2025-03-27,2186.63
Ковжуна 2/1,2025-03-26,1402.5
Костюшка 16,2025-03-25,2500.0
Костюшка 16,2025-03-26,2500.0
Костюшка 16,2025-03-27,2500.0
Фредра 4,2025-03-25,2000.0
Городоцька 31,2025-03-25,2582.99
Городоцька 31,2025-03-26,2582.99
Городоцька 31,2025-03-27,2582.99
Городоцька 31,2025-03-28,2582.99
Пекарська 32,2025-03-25,1640.03
Пекарська 32,2025-03-26,1640.03
Ковжуна 2/7,2025-03-25,1062.5
Балабана 3,2025-03-25,2200.0
Балабана 3,2025-03-26,2200.0
Балабана 3,2025-03-27,2200.0
Фредра 4,2025-03-26,2200.0
Шевченка 19,2025-03-26,2200.0
Куліша 47а,2025-03-26,2800.0
Куліша 47а,2025-03-27,2800.0
Наливайка 13,2025-03-26,2200.0
Вірменська 13,2025-03-26,2400.0
Балабана 23,2025-03-26,2800.0
Франка 14,2025-03-26,3200.0
Курбаса 4/1,2025-03-26,1800.0
ковжуна 2/9,2025-03-26,1150.0
Курбаса 4/2,2025-03-26,1900.0
Курбаса 4/2,2025-03-27,1900.0
Замарстинівська 30,2025-03-26,1800.0
Замарстинівська 30,2025-03-27,1800.0
Джерельна 34,2025-03-26,2500.0
Джерельна 34,2025-03-27,2500.0
Шевченка 38/1,2025-03-26,1311.85
Ковжуна 2/2,2025-03-27,1020.0
Ковжуна 2/4,2025-03-26,977.5
Куліша 47а,2025-03-28,3400.0
Куліша 47а,2025-03-29,3400.0
Фредра 4а,2025-03-26,2500.0
Ковжуна 6,2025-03-26,1275.0
Ковжуна 6,2025-03-27,1275.0
Сербська 6,2025-03-26,1400.0
Сербська 6,2025-03-27,1400.0
Балабана 23,2025-03-27,2600.0
Мосяжна 4,2025-03-26,2869.83
Франка 28,2025-03-27,1800.0
Пекарська 32,2025-03-27,2850.0
Пекарська 32,2025-03-28,2850.0
Балабана 3,2025-03-28,2380.0
Балабана 3,2025-03-29,2380.0
Балабана 3,2025-03-30,2380.0
Балабана 3,2025-03-31,2380.0
Балабана 3,2025-04-01,2380.0
Балабана 3,2025-04-02,2380.0
Балабана 3,2025-04-03,2380.0
Балабана 3,2025-04-04,2380.0
Балабана 3,2025-04-05,2380.0
Мосяжна 4,2025-03-27,3550.0
Мосяжна 4,2025-03-28,3550.0
Мосяжна 4,2025-03-29,3550.0
Мосяжна 4,2025-03-30,3550.0
Шевченка 38/1,2025-03-27,1600.0
Вірменська 13,2025-03-27,1800.0
Шевченка 60,2025-03-27,1700.0
Шевченка 19,2025-03-27,2900.0
Шевченка 19,2025-03-28,2900.0
Чорновола 1,2025-03-27,2600.0
Чорновола 1,2025-03-28,2600.0
Франка 14,2025-03-27,3061.36
Франка 14,2025-03-28,3061.36
Франка 14,2025-03-29,3061.36
Курбаса 4/1,2025-03-27,2000.0
Городоцька 33/1,2025-03-27,2200.0
Ковжуна 2/5,2025-03-27,1062.5
Наливайка 13,2025-03-27,2300.0
Наливайка 13,2025-03-28,2300.0
Ковжуна 2/4,2025-03-27,1062.5
Ковжуна 2/1,2025-03-27,1147.5
Фредра 4,2025-03-27,2200.0
Фредра 4а,2025-03-27,2800.0
Фредра 4а,2025-03-28,3466.67
Фредра 4а,2025-03-29,3466.67
Фредра 4а,2025-03-30,3466.67
Фредра 4а,2025-03-31,3466.67
Фредра 4а,2025-04-01,3466.67
Фредра 4а,2025-04-02,3466.67
Балабана 23/1,2025-03-28,2800.0
Балабана 23/1,2025-03-29,2800.0
Вірменська 13,2025-03-28,2800.0
Городоцька 33/1,2025-03-28,3750.0
Городоцька 33/1,2025-03-29,3750.0
Ковжуна 6,2025-03-28,2700.0
Ковжуна 6,2025-03-29,2700.0
Костюшка 16,2025-03-28,4000.0
Костюшка 16,2025-03-29,4000.0
Куліша 47а,2025-03-30,3733.33
Балабана 23,2025-03-28,4200.0
Балабана 23,2025-03-29,4200.0
Ковжуна 2/7,2025-03-28,1750.0
Замарстинівська 30,2025-03-28,1835.71
Замарстинівська 30,2025-03-29,1835.71
Замарстинівська 30,2025-03-30,1835.71
Замарстинівська 30,2025-03-31,1835.71
Замарстинівська 30,2025-04-01,1835.71
Замарстинівська 30,2025-04-02,1835.71
Замарстинівська 30,2025-04-03,1835.71
Замарстинівська 30,2025-04-04,1835.71
Замарстинівська 30,2025-04-05,1835.71
Замарстинівська 30,2025-04-06,1835.71
Замарстинівська 30,2025-04-07,1835.71
Замарстинівська 30,2025-04-08,1835.71
Замарстинівська 30,2025-04-09,1835.71
Замарстинівська 30,2025-04-10,1835.71
Ковжуна 2/2,2025-03-28,2000.0
Ковжуна 2/2,2025-03-29,2000.0
Сербська 6/1,2025-03-28,1650.0
Сербська 6/1,2025-03-29,1650.0
Шевченка 19,2025-03-29,3000.0
Шевченка 60,2025-03-28,2500.0
Джерельна 34,2025-03-28,2900.0
Гоголя 11,2025-03-28,4200.0
Ковжуна 2/6,2025-03-28,1402.5
Словацького 8,2025-03-28,2100.0
Словацького 8,2025-03-29,2100.0
Ковжуна 2/4,2025-03-28,1317.5
Курбаса 4/2,2025-03-28,2500.0
Курбаса 4/2,2025-03-29,2500.0
Шевченка 38/1,2025-03-28,1393.79
Франка 28,2025-03-28,3200.0
Франка 28,2025-03-29,3200.0
Шевченка 60,2025-03-29,2150.0
Шевченка 60,2025-03-30,2150.0
Шевченка 60,2025-03-31,2150.0
Ковжуна 2/3,2025-03-28,1317.5
Курбаса 4/1,2025-03-28,2400.0
Курбаса 4/1,2025-03-29,2400.0
ковжуна 2/8,2025-03-28,1912.5
ковжуна 2/8,2025-03-29,1912.5
Чайковського 26,2025-03-28,2200.0
Сербська 6,2025-03-28,1750.0
Сербська 6,2025-03-29,1750.0
Ковжуна 2/1,2025-03-28,1487.5
Пекарська 32,2025-03-29,3500.0
Городоцька 31,2025-03-29,4200.0
Словацького 8,2025-03-30,2000.0
Шевченка 38/1,2025-03-29,1783.33
Шевченка 38/1,2025-03-30,1783.33
Шевченка 38/1,2025-03-31,1783.33
Шевченка 38/1,2025-04-01,1783.33
Шевченка 38/1,2025-04-02,1783.33
Шевченка 38/1,2025-04-03,1783.33
Ковжуна 2/1,2025-03-29,2450.0
Ковжуна 2/5,2025-03-29,1825.0
Ковжуна 2/5,2025-03-30,1825.0
Джерельна 34,2025-03-29,4200.0
Чайковського 26,2025-03-29,2025.0
Чайковського 26,2025-03-30,2025.0
Чайковського 26,2025-03-31,2025.0
Чайковського 26,2025-04-01,2025.0
Ковжуна 2/7,2025-03-29,2250.0
Вірменська 13,2025-03-29,3000.0
Ковжуна 2/6,2025-03-29,1544.17
Ковжуна 2/6,2025-03-30,1544.17
Ковжуна 2/6,2025-03-31,1544.17
Цехова 9,2025-03-29,3000.0
Наливайка 13,2025-03-29,3000.0
Ковжуна 2/3,2025-03-29,1593.75
Ковжуна 2/3,2025-03-30,1593.75
Фредра 4,2025-03-29,2850.0
Фредра 4,2025-03-30,2850.0
Городоцька 33,2025-03-29,3000.0
Ковжуна 2/4,2025-03-29,1845.11
Чорновола 1,2025-03-29,3700.0
Цехова 9,2025-03-30,2300.0
Цехова 9,2025-03-31,2300.0
Цехова 9,2025-04-01,2300.0
Цехова 9,2025-04-02,2300.0
Цехова 9,2025-04-03,2300.0
Цехова 9,2025-04-04,2300.0
Франка 14,2025-03-30,3200.0
Городоцька 31,2025-03-30,3342.86
Городоцька 31,2025-03-31,3342.86
Городоцька 31,2025-04-01,3342.86
Городоцька 31,2025-04-02,3342.86
Городоцька 31,2025-04-03,3342.86
Городоцька 31,2025-04-04,3342.86
Городоцька 31,2025-04-05,3342.86
Наливайка 13,2025-03-30,2150.0
Наливайка 13,2025-03-31,2150.0
Ковжуна 2/7,2025-03-30,1450.0
Сербська 6/1,2025-03-30,1000.0
Курбаса 4/1,2025-03-30,2000.0
Джерельна 34,2025-03-30,2800.0
Джерельна 34,2025-03-31,2800.0
Городоцька 33,2025-03-30,2000.0
ковжуна 2/9,2025-03-30,1250.0
Чорновола 1,2025-03-30,2800.0
Чорновола 1,2025-03-31,2800.0
Ковжуна 2/1,2025-03-30,1190.0
Ковжуна 2/1,2025-03-31,1190.0
Шевченка 60,2025-04-01,2142.86
Шевченка 60,2025-04-02,2142.86
Шевченка 60,2025-04-03,2142.86
Шевченка 60,2025-04-04,2142.86
Шевченка 60,2025-04-05,2142.86
Балабана 23/1,2025-03-30,1900.0
Балабана 23/1,2025-03-31,1900.0
Балабана 23/1,2025-04-01,1900.0
Балабана 23/1,2025-04-02,1900.0
Сербська 6,2025-03-30,984.0
Ковжуна 2/4,2025-03-30,1190.0
Ковжуна 2/4,2025-03-31,1190.0
Шевченка 19,2025-03-30,1800.0
Балабана 23,2025-03-30,2296.0
Городоцька 33/1,2025-03-30,1800.0
ковжуна 2/8,2025-03-30,1148.03
ковжуна 2/8,2025-03-31,1148.03
Костюшка 16,2025-03-30,2091.03
Костюшка 16,2025-03-31,2091.03
Франка 28,2025-03-30,1800.0
Курбаса 4/2,2025-03-30,2200.0
Ковжуна 6,2025-03-30,1350.0
Вірменська 13,2025-03-30,2200.0
Ковжуна 2/2,2025-03-30,1062.5
Лисенка 5,2025-03-31,1500.0
Куліша 47а,2025-03-31,2600.0
Ковжуна 2/2,2025-03-31,1250.0
Вірменська 13,2025-03-31,2085.71
Вірменська 13,2025-04-01,2085.71
Вірменська 13,2025-04-02,2085.71
Вірменська 13,2025-04-03,2085.71
Вірменська 13,2025-04-04,2085.71
Вірменська 13,2025-04-05,2085.71
Вірменська 13,2025-04-06,2085.71
Городоцька 33/1,2025-03-31,2000.0
Мосяжна 4,2025-03-31,2600.0
ковжуна 2/9,2025-03-31,1250.0
Ковжуна 6,2025-03-31,1500.0
